id,atk,def,enabled,effect,attribute,stars,spell_type,type,pendulum,monster
13322,0,0,True,13,8,0,5,30,0,0
13323,0,0,True,13,8,0,5,30,0,0
13324,0,0,True,14,9,0,0,31,0,0
13325,0,0,True,14,9,0,0,31,0,0
13326,0,0,True,14,9,0,4,31,0,0
13327,0,0,True,14,9,0,1,31,0,0
13328,0,2200,True,1,5,3,0,17,0,1
13329,1200,1400,True,1,3,3,0,17,0,1
13330,1500,1000,True,1,6,3,0,17,0,1
13331,1600,400,True,1,4,3,0,17,0,1
13332,1700,0,True,1,1,3,0,17,0,1
13333,2200,2000,True,1,2,6,0,17,0,1
13334,2400,2240,True,43,1,3,0,17,0,3
13335,0,0,True,13,8,0,4,30,0,0
13336,0,0,True,13,8,0,4,30,0,0
13337,0,0,True,13,8,0,4,30,0,0
13338,0,0,True,13,8,0,4,30,0,0
13339,0,0,True,14,9,0,4,31,0,0
13340,0,0,True,14,9,0,4,31,0,0
13341,2000,880,True,43,1,3,0,23,0,3
13342,1800,240,True,43,2,2,0,1,0,3
13343,2000,480,True,43,1,2,0,17,0,3
13344,2800,1840,True,43,5,4,0,15,0,3
13345,1000,1000,True,1,1,2,0,23,0,1
13346,300,640,True,43,2,1,0,23,0,3
13349,500,200,True,1,1,1,0,17,0,1
13350,2800,2300,True,1,1,9,0,17,0,1
13351,1700,400,True,1,1,4,0,17,0,1
13352,1800,1050,True,1,1,4,0,17,0,1
13353,0,0,True,13,8,0,4,30,0,0
13354,0,0,True,14,9,0,1,31,0,0
13356,500,2000,True,1,2,4,0,15,0,1
13357,3000,2500,True,3,2,8,0,1,0,1
13358,0,0,True,3,2,10,0,7,0,1
13359,2700,2000,True,25,2,7,0,1,8,1
13360,2600,1400,True,18,5,7,0,7,0,1
13361,800,600,True,44,2,3,0,3,2,1
13362,2300,0,True,5,2,5,0,2,0,1
13363,500,2000,True,1,2,2,0,2,0,1
13364,0,0,True,13,8,0,2,30,0,0
13365,0,0,True,14,9,0,0,31,0,0
13366,0,1000,True,1,6,4,0,7,0,1
13367,0,1500,True,1,6,6,0,7,0,1
13368,0,0,True,13,8,0,2,30,0,0
13369,0,0,True,13,8,0,5,30,0,0
13370,2000,1600,True,43,5,2,0,22,0,3
13371,1900,720,True,43,5,2,0,15,0,3
13372,1000,1000,True,1,5,3,0,23,0,1
13373,1200,1600,True,27,1,4,0,23,0,1
13374,1000,1400,True,1,2,4,0,23,0,1
13375,1500,2000,True,1,5,4,0,23,0,1
13376,0,2100,True,27,5,6,0,1,0,1
13377,1100,2000,True,1,2,2,0,1,0,1
13378,1700,1400,True,1,2,4,0,1,0,1
13379,500,1800,True,24,2,4,0,3,0,1
13380,0,2300,True,1,2,5,0,3,0,1
13381,2500,0,True,24,2,7,0,3,0,1
13382,800,1600,True,24,2,3,0,3,0,1
13383,2200,0,True,24,2,6,0,3,0,1
13384,2000,2500,True,1,1,5,0,21,0,1
13385,2100,1600,True,1,1,6,0,21,0,1
13386,800,3000,True,1,1,6,0,21,0,1
13387,2200,2800,True,1,1,7,0,21,0,1
13388,2300,2600,True,1,1,7,0,21,0,1
13389,2400,2400,True,1,1,8,0,21,0,1
13390,2500,2000,True,1,1,8,0,21,0,1
13391,0,3000,True,1,2,6,0,7,0,1
13392,0,1400,True,26,2,1,0,18,4,1
13393,1200,1600,True,26,1,4,0,18,4,1
13394,1500,1500,True,26,1,4,0,18,4,1
13395,1800,500,True,26,1,4,0,18,4,1
13396,2400,1400,True,26,2,6,0,18,4,1
13397,2800,2800,True,26,1,8,0,18,4,1
13398,1300,1800,True,1,1,5,0,17,0,1
13399,100,100,True,16,3,1,0,15,0,1
13400,200,2000,True,24,6,2,0,16,0,1
13401,1500,800,True,1,2,3,0,21,0,1
13402,1300,1500,True,1,2,4,0,16,0,1
13403,1700,1400,True,1,5,4,0,11,0,1
13404,1800,0,True,1,1,4,0,21,0,1
13405,2000,2000,True,1,1,4,0,7,0,1
13406,2700,2100,True,27,2,7,0,9,0,1
13407,1500,2200,True,1,5,6,0,10,0,1
13408,2000,0,True,0,5,4,0,2,0,1
13409,2300,260,True,43,6,3,0,23,0,3
13410,1000,720,True,43,2,2,0,23,0,3
13411,2400,500,True,43,2,3,0,23,0,3
13412,1200,1360,True,43,4,2,0,23,0,3
13413,1500,720,True,43,1,2,0,23,0,3
13414,1000,160,True,43,1,1,0,23,0,3
13415,2400,740,True,43,2,3,0,1,0,3
13416,0,1620,True,43,2,3,0,3,0,3
13417,1500,800,True,43,4,2,0,18,0,3
13418,3000,2240,True,43,1,3,0,23,0,3
13419,2800,2260,True,43,5,4,0,1,0,3
13420,0,20,True,43,5,1,0,18,0,3
13421,1400,1600,True,43,4,2,0,11,0,3
13422,0,0,True,13,8,0,0,30,0,0
13423,0,0,True,13,8,0,2,30,0,0
13424,0,0,True,13,8,0,2,30,0,0
13425,0,0,True,13,8,0,4,30,0,0
13426,0,0,True,13,8,0,2,30,0,0
13427,0,0,True,13,8,0,2,30,0,0
13428,0,0,True,13,8,0,4,30,0,0
13429,0,0,True,13,8,0,5,30,0,0
13430,0,0,True,13,8,0,5,30,0,0
13431,0,0,True,13,8,0,3,30,0,0
13432,0,0,True,13,8,0,0,30,0,0
13433,0,0,True,13,8,0,0,30,0,0
13434,0,0,True,13,8,0,0,30,0,0
13435,0,0,True,13,8,0,5,30,0,0
13436,0,0,True,13,8,0,5,30,0,0
13437,0,0,True,14,9,0,0,31,0,0
13438,0,0,True,14,9,0,0,31,0,0
13439,0,0,True,14,9,0,0,31,0,0
13440,0,0,True,14,9,0,0,31,0,0
13441,0,0,True,14,9,0,0,31,0,0
13442,0,0,True,14,9,0,4,31,0,0
13443,0,0,True,14,9,0,4,31,0,0
13444,0,0,True,14,9,0,4,31,0,0
13445,0,0,True,14,9,0,0,31,0,0
13446,0,0,True,14,9,0,4,31,0,0
13447,0,0,True,14,9,0,4,31,0,0
13448,0,0,True,14,9,0,0,31,0,0
13449,0,0,True,14,9,0,1,31,0,0
13450,0,0,True,14,9,0,1,31,0,0
13451,0,0,True,14,9,0,0,31,0,0
13452,0,0,True,10,2,1,0,3,0,1
13453,2500,1000,True,25,4,6,0,9,0,1
13454,1900,1600,True,3,3,4,0,22,0,1
13455,500,2200,True,19,6,3,0,7,0,1
13456,0,0,True,23,6,1,0,16,0,2
13457,1500,1600,True,43,5,2,0,17,0,3
13459,1600,1800,True,24,5,4,0,1,0,1
13460,1300,660,True,43,2,2,0,23,0,3
13461,3300,3000,True,18,3,10,0,8,0,1
13463,1200,800,True,1,2,3,0,18,0,1
13464,0,1400,True,1,2,2,0,18,0,1
13465,1200,2200,True,1,2,5,0,18,0,1
13466,0,0,True,3,2,1,0,18,0,1
13467,0,0,True,13,8,0,5,30,0,0
13468,500,300,True,1,5,2,0,10,0,1
13469,2800,2400,True,27,5,7,0,10,0,1
13470,0,0,True,13,8,0,5,30,0,0
13471,0,0,True,14,9,0,0,31,0,0
13472,1400,2200,True,1,2,4,0,7,0,1
13473,2800,2200,True,1,2,8,0,7,0,1
13474,0,0,True,13,8,0,2,30,0,0
13475,0,0,True,14,9,0,4,31,0,0
13476,3500,3000,True,3,1,10,0,7,0,1
13477,0,0,True,13,8,0,0,30,0,0
13478,0,0,True,13,8,0,5,30,0,0
13479,0,0,True,14,9,0,4,31,0,0
13480,1600,500,True,1,5,4,0,7,0,1
13481,3300,3300,True,3,5,9,0,7,0,1
13482,0,0,True,13,8,0,0,30,0,0
13483,0,0,True,14,9,0,0,31,0,0
13484,4000,0,True,3,1,12,0,1,0,1
13485,0,0,True,13,8,0,0,30,0,0
13486,0,0,True,13,8,0,0,30,0,0
13487,0,0,True,14,9,0,0,31,0,0
13488,3300,3000,True,10,3,10,0,8,0,1
13489,1100,660,True,43,1,2,0,23,0,3
13490,2000,1600,True,43,2,2,0,3,0,3
13491,2000,1600,True,43,6,2,0,16,0,3
13492,2400,1620,True,43,1,3,0,15,0,3
13493,1450,1600,True,43,5,2,0,6,0,3
13494,2000,660,True,43,1,2,0,3,0,3
13495,1000,1600,True,43,2,2,0,10,0,3
13496,0,1600,True,43,1,2,0,1,0,3
13497,1000,1600,True,43,2,2,0,18,0,3
13498,1500,1600,True,43,5,2,0,17,0,3
13499,1600,1600,True,43,3,2,0,5,0,3
13500,1600,1600,True,43,1,2,0,15,0,3
13501,1200,240,True,43,1,2,0,17,0,3
13502,1800,1600,True,43,5,2,0,7,0,3
13503,1800,1600,True,43,6,2,0,21,0,3
13504,2500,2240,True,43,1,3,0,22,0,3
13505,1800,1600,True,43,1,2,0,13,0,3
13506,500,1600,True,43,2,2,0,17,0,3
13507,1800,1600,True,43,4,2,0,21,0,3
13508,1500,1600,True,43,3,2,0,7,0,3
13509,1800,1600,True,43,2,2,0,18,0,3
13510,1500,660,True,43,2,2,0,23,0,3
13511,0,0,True,1,1,1,0,23,0,1
13512,2200,260,True,43,1,3,0,17,0,3
13513,0,0,True,13,8,0,3,30,0,0
13514,2000,720,True,43,5,2,0,15,0,3
13515,0,0,True,13,8,0,2,30,0,0
13516,1900,1600,True,43,2,2,0,1,0,3
13517,0,0,True,14,9,0,0,31,0,0
13518,0,0,True,1,2,1,0,23,0,1
13519,100,1900,True,1,6,2,0,23,0,1
13520,300,2100,True,1,3,3,0,23,0,1
13521,1400,200,True,1,4,3,0,23,0,1
13522,1700,1400,True,1,1,4,0,23,0,1
13523,1900,600,True,1,5,4,0,23,0,1
13524,2400,0,True,1,2,4,0,23,0,1
13525,2600,2400,True,1,1,7,0,23,0,1
13526,0,0,True,13,8,0,2,30,0,0
13527,0,0,True,14,9,0,0,31,0,0
13528,2300,560,True,43,4,3,0,23,0,3
13529,1800,2240,True,42,2,3,0,23,0,3
13530,1200,1600,True,42,1,2,0,23,0,3
13531,0,0,True,10,2,1,0,23,0,1
13532,2400,1000,True,45,6,5,0,15,1,1
13533,2400,1000,True,45,6,5,0,15,9,1
13534,2700,0,True,5,2,7,0,2,0,1
13535,0,500,True,1,2,1,0,2,0,1
13536,0,0,True,13,8,0,5,30,0,0
13537,0,0,True,14,9,0,0,31,0,0
13538,0,0,True,16,6,1,0,7,0,1
13539,0,3000,True,18,1,9,0,7,0,1
13540,0,0,True,13,8,0,2,30,0,0
13541,0,0,True,13,8,0,5,30,0,0
13542,2800,1620,True,43,1,3,0,15,0,3
13543,1900,660,True,43,1,2,0,15,0,3
13544,1700,1600,True,43,2,2,0,15,0,3
13545,2500,1500,True,18,3,7,0,8,0,1
13546,0,0,True,23,2,5,0,1,0,2
13547,0,0,True,13,8,0,0,30,0,0
13548,0,0,True,13,8,0,4,30,0,0
13549,0,0,True,13,8,0,5,30,0,0
13550,0,0,True,13,8,0,5,30,0,0
13551,0,0,True,14,9,0,0,31,0,0
13552,1000,1000,True,1,1,4,0,15,0,1
13553,500,500,True,10,4,2,0,2,0,1
13554,2400,1620,True,43,2,3,0,18,0,3
13555,2000,1000,True,1,1,5,0,17,0,1
13556,100,100,True,0,5,1,0,23,0,1
13557,200,400,True,1,2,1,0,23,0,1
13558,1200,800,True,1,1,3,0,23,0,1
13559,1600,1800,True,1,1,4,0,23,0,1
13560,2500,2500,True,27,4,7,0,23,0,1
13561,100,0,True,1,1,1,0,17,0,1
13562,0,1000,True,1,1,2,0,17,0,1
13563,1400,1900,True,1,1,4,0,17,0,1
13564,0,0,True,1,5,1,0,15,0,1
13565,2400,0,True,1,5,6,0,15,0,1
13566,1000,600,True,1,2,3,0,1,0,1
13567,1600,1800,True,1,2,5,0,1,0,1
13568,0,1500,True,24,2,4,0,3,0,1
13569,100,100,True,1,6,1,0,18,0,1
13570,2000,0,True,0,1,4,0,21,0,1
13571,0,0,True,1,2,2,0,23,0,1
13572,3000,0,True,1,2,8,0,7,0,1
13573,900,1800,True,1,5,2,0,15,0,1
13574,1300,1200,True,1,6,2,0,15,0,1
13575,1500,1000,True,1,3,3,0,15,0,1
13576,1700,200,True,1,4,3,0,15,0,1
13577,400,2100,True,1,1,4,0,15,0,1
13578,1900,0,True,1,2,4,0,15,0,1
13579,2400,2100,True,1,1,6,0,15,0,1
13580,2800,2200,True,27,1,8,0,17,0,1
13581,1500,1500,True,1,1,4,0,19,0,1
13582,0,1800,True,1,5,1,0,11,0,1
13583,0,0,True,1,2,1,0,21,0,1
13584,1000,1300,True,16,3,3,0,12,0,1
13585,2200,0,True,1,2,5,0,20,0,1
13586,2000,0,True,27,2,4,0,1,0,1
13587,0,1800,True,16,5,3,0,2,0,1
13588,2000,1800,True,1,6,5,0,11,0,1
13589,1000,2500,True,1,5,4,0,13,0,1
13590,2500,1620,True,43,2,3,0,23,0,3
13591,1200,660,True,43,2,2,0,23,0,3
13592,2800,1140,True,43,1,4,0,17,0,3
13593,100,640,True,43,1,1,0,17,0,3
13594,2200,1620,True,43,1,3,0,17,0,3
13595,2800,2260,True,43,5,4,0,15,0,3
13596,1000,720,True,43,2,2,0,18,0,3
13597,1000,640,True,43,3,1,0,3,0,3
13598,1300,240,True,43,6,2,0,3,0,3
13599,1600,100,True,43,5,2,0,3,0,3
13600,1900,180,True,43,4,2,0,3,0,3
13601,2200,880,True,43,2,3,0,3,0,3
13602,2500,900,True,43,1,4,0,3,0,3
13603,1800,1600,True,43,1,2,0,7,0,3
13604,1600,1600,True,43,2,2,0,2,0,3
13605,1500,1600,True,43,4,2,0,12,0,3
13606,1400,1600,True,43,6,2,0,10,0,3
13607,0,0,True,13,8,0,5,30,0,0
13608,0,0,True,13,8,0,2,30,0,0
13609,0,0,True,13,8,0,5,30,0,0
13610,0,0,True,13,8,0,0,30,0,0
13611,0,0,True,13,8,0,4,30,0,0
13612,0,0,True,13,8,0,0,30,0,0
13613,0,0,True,13,8,0,2,30,0,0
13614,0,0,True,13,8,0,2,30,0,0
13615,0,0,True,13,8,0,3,30,0,0
13616,0,0,True,13,8,0,0,30,0,0
13617,0,0,True,13,8,0,5,30,0,0
13618,0,0,True,13,8,0,4,30,0,0
13619,0,0,True,13,8,0,5,30,0,0
13620,0,0,True,13,8,0,0,30,0,0
13621,0,0,True,14,9,0,0,31,0,0
13622,0,0,True,14,9,0,1,31,0,0
13623,0,0,True,14,9,0,0,31,0,0
13624,0,0,True,14,9,0,4,31,0,0
13625,0,0,True,14,9,0,0,31,0,0
13626,0,0,True,14,9,0,0,31,0,0
13627,0,0,True,14,9,0,1,31,0,0
13628,0,0,True,14,9,0,4,31,0,0
13629,0,0,True,14,9,0,0,31,0,0
13630,0,0,True,14,9,0,0,31,0,0
13631,0,0,True,14,9,0,0,31,0,0
13632,0,0,True,14,9,0,1,31,0,0
13633,0,0,True,14,9,0,0,31,0,0
13634,0,0,True,14,9,0,0,31,0,0
13635,0,0,True,10,1,1,0,23,0,1
13636,0,0,True,10,2,1,0,7,0,1
13637,0,0,True,10,1,1,0,19,0,1
13638,1300,1100,True,1,5,4,0,15,0,1
13639,1800,2000,True,1,1,6,0,17,0,1
13640,1200,1100,True,1,2,4,0,18,0,1
13641,2000,3000,True,3,4,8,0,1,0,1
13642,0,0,True,13,8,0,0,30,0,0
13643,0,0,True,14,9,0,4,31,0,0
13644,500,0,True,1,2,1,0,2,0,1
13645,1200,0,True,1,2,2,0,2,0,1
13646,600,2000,True,1,2,5,0,2,0,1
13647,2000,1400,True,1,2,5,0,2,0,1
13648,2200,2200,True,1,2,6,0,2,0,1
13649,2400,1000,True,1,2,6,0,2,0,1
13650,2600,1000,True,23,2,6,0,2,0,2
13651,0,0,True,13,8,0,0,30,0,0
13652,0,0,True,13,8,0,4,30,0,0
13653,0,0,True,14,9,0,0,31,0,0
13654,0,0,True,14,9,0,1,31,0,0
13655,500,1000,True,1,6,2,0,11,0,1
13656,1000,500,True,1,6,2,0,11,0,1
13657,0,2000,True,1,3,3,0,14,0,1
13658,1200,500,True,1,5,3,0,15,0,1
13659,1600,1000,True,1,2,4,0,12,0,1
13660,1900,200,True,1,4,4,0,20,0,1
13661,1200,2400,True,1,6,5,0,16,0,1
13662,2500,1400,True,1,5,6,0,12,0,1
13663,1600,2800,True,1,3,7,0,18,0,1
13664,2800,2200,True,1,1,8,0,1,0,1
13665,0,0,True,13,8,0,2,30,0,0
13666,0,0,True,13,8,0,5,30,0,0
13667,0,0,True,14,9,0,4,31,0,0
13668,1500,10,True,43,4,1,0,7,0,3
13669,1500,40,True,43,3,1,0,7,0,3
13670,1500,1500,True,1,2,4,0,15,0,1
13671,0,0,True,13,8,0,0,30,0,0
13672,0,0,True,13,8,0,0,30,0,0
13673,0,0,True,13,8,0,0,30,0,0
13674,0,0,True,13,8,0,5,30,0,0
13675,0,0,True,13,8,0,5,30,0,0
13676,0,0,True,13,8,0,5,30,0,0
13677,0,0,True,13,8,0,5,30,0,0
13678,0,0,True,13,8,0,3,30,0,0
13679,0,0,True,13,8,0,4,30,0,0
13680,0,0,True,13,8,0,2,30,0,0
13681,0,0,True,10,2,1,0,15,0,1
13682,2000,0,True,1,2,3,0,3,0,1
13683,3000,2000,True,1,2,8,0,1,0,1
13684,1700,0,True,1,2,4,0,3,0,1
13685,500,2000,True,1,2,4,0,3,0,1
13686,0,0,True,13,8,0,2,30,0,0
13687,0,0,True,14,9,0,0,31,0,0
13688,1000,1000,True,10,2,3,0,3,0,1
13689,1800,1300,True,1,2,4,0,1,0,1
13690,4500,4500,True,3,2,12,0,18,0,1
13691,0,0,True,13,8,0,0,30,0,0
13692,2000,0,True,0,5,4,0,23,0,1
13693,100,100,True,1,2,1,0,23,0,1
13694,1500,900,True,1,5,3,0,23,0,1
13695,1800,2400,True,1,1,6,0,23,0,1
13696,0,0,True,13,8,0,4,30,0,0
13697,0,0,True,14,9,0,0,31,0,0
13698,2300,820,True,43,5,3,0,23,0,3
13699,1600,660,True,43,2,2,0,23,0,3
13700,2000,1000,True,1,5,6,0,15,0,1
13701,600,1200,True,26,1,2,0,17,8,1
13702,2400,1000,True,45,6,5,0,15,9,1
13703,0,0,True,14,9,0,0,31,0,0
13704,3000,0,True,5,2,8,0,2,0,1
13705,0,0,True,1,2,1,0,2,0,1
13706,0,0,True,13,8,0,6,30,0,0
13707,0,0,True,13,8,0,4,30,0,0
13708,0,0,True,14,9,0,0,31,0,0
13709,0,2000,True,27,2,7,0,7,0,1
13710,0,2000,True,18,1,7,0,7,0,1
13711,0,0,True,13,8,0,4,30,0,0
13712,0,0,True,14,9,0,4,31,0,0
13713,0,0,True,14,9,0,0,31,0,0
13714,2100,1700,True,19,1,7,0,1,0,1
13715,2500,1200,True,5,2,6,0,3,0,1
13717,0,1800,True,1,2,5,0,23,0,1
13718,1000,2200,True,1,1,7,0,23,0,1
13719,1900,0,True,1,5,6,0,15,0,1
13720,1700,0,True,1,5,5,0,15,0,1
13721,0,0,True,1,5,1,0,15,0,1
13722,1100,1600,True,1,1,4,0,7,0,1
13723,100,100,True,1,1,1,0,7,0,1
13724,1800,600,True,1,6,4,0,16,0,1
13725,1000,200,True,16,6,2,0,1,0,1
13726,400,2000,True,1,4,3,0,18,0,1
13727,800,1800,True,16,3,3,0,15,0,1
13728,1200,1600,True,1,5,3,0,11,0,1
13729,600,2000,True,1,6,4,0,1,0,1
13730,1600,1000,True,1,1,4,0,21,0,1
13731,2000,2000,True,1,2,6,0,7,0,1
13732,0,0,True,1,1,4,0,4,0,1
13733,0,0,True,1,2,6,0,13,0,1
13734,300,200,True,26,1,2,0,22,1,1
13735,2800,2200,True,27,2,8,0,3,0,1
13736,1500,2450,True,27,2,7,0,18,0,1
13737,2200,1200,True,1,2,6,0,1,0,1
13738,0,2000,True,24,2,3,0,3,0,1
13739,1000,0,True,1,2,2,0,21,0,1
13740,600,600,True,1,1,1,0,17,0,1
13741,100,2000,True,1,3,2,0,14,0,1
13742,2500,2000,True,5,2,7,0,23,0,1
13743,1700,1000,True,5,1,4,0,17,0,1
13744,1800,1000,True,5,2,4,0,3,0,1
13745,2900,3000,True,5,1,10,0,17,0,1
13746,3000,3000,True,5,2,10,0,3,0,1
13747,1900,900,True,5,1,4,0,23,0,1
13748,1200,1900,True,19,6,6,0,1,0,1
13749,3300,3200,True,18,6,10,0,1,0,1
13750,3000,1060,True,43,2,4,0,1,0,3
13751,800,960,True,43,2,2,0,23,0,3
13752,500,20,True,43,5,1,0,23,0,3
13753,1000,400,True,43,2,2,0,23,0,3
13754,1000,660,True,43,5,2,0,15,0,3
13755,3000,1840,True,43,5,4,0,15,0,3
13756,800,240,True,43,2,2,0,1,0,3
13757,1000,880,True,43,2,3,0,1,0,3
13758,2100,720,True,43,1,2,0,7,0,3
13759,100,640,True,43,1,1,0,18,0,3
13760,1000,660,True,43,1,2,0,11,0,3
13761,2000,1620,True,43,1,3,0,23,0,3
13762,2000,1600,True,43,1,2,0,7,0,3
13763,1500,320,True,43,6,1,0,7,0,3
13764,800,660,True,43,5,2,0,9,0,3
13765,1400,1600,True,43,2,2,0,18,0,3
13766,1400,1600,True,43,1,2,0,17,0,3
13767,0,0,True,13,8,0,6,30,0,0
13768,0,0,True,13,8,0,4,30,0,0
13769,0,0,True,13,8,0,3,30,0,0
13770,0,0,True,13,8,0,0,30,0,0
13771,0,0,True,13,8,0,2,30,0,0
13772,0,0,True,13,8,0,5,30,0,0
13773,0,0,True,13,8,0,6,30,0,0
13774,0,0,True,13,8,0,2,30,0,0
13775,0,0,True,13,8,0,5,30,0,0
13776,0,0,True,13,8,0,0,30,0,0
13777,0,0,True,13,8,0,5,30,0,0
13778,0,0,True,13,8,0,4,30,0,0
13779,0,0,True,13,8,0,5,30,0,0
13780,0,0,True,13,8,0,0,30,0,0
13781,0,0,True,13,8,0,3,30,0,0
13782,0,0,True,13,8,0,0,30,0,0
13783,0,0,True,13,8,0,0,30,0,0
13784,0,0,True,14,9,0,0,31,0,0
13785,0,0,True,14,9,0,4,31,0,0
13786,0,0,True,14,9,0,4,31,0,0
13787,0,0,True,14,9,0,0,31,0,0
13788,0,0,True,14,9,0,4,31,0,0
13789,0,0,True,14,9,0,4,31,0,0
13790,0,0,True,14,9,0,4,31,0,0
13791,0,0,True,14,9,0,0,31,0,0
13792,0,0,True,14,9,0,0,31,0,0
13793,0,0,True,14,9,0,0,31,0,0
13794,0,0,True,14,9,0,0,31,0,0
13795,0,0,True,14,9,0,0,31,0,0
13796,0,0,True,14,9,0,0,31,0,0
13797,0,0,True,10,2,1,0,23,0,1
13798,0,0,True,10,1,1,0,23,0,1
13799,0,0,True,10,1,4,0,23,0,1
13800,2500,2450,True,1,5,7,0,15,0,1
13801,0,0,True,13,8,0,0,30,0,0
13802,300,600,True,1,1,4,0,17,0,1
13803,0,300,True,1,5,3,0,13,0,1
13804,1200,800,True,1,5,4,0,15,0,1
13805,1700,700,True,1,5,4,0,15,0,1
13806,1500,1500,True,1,6,4,0,16,0,1
13807,2600,2100,True,1,2,8,0,18,0,1
13808,0,0,True,13,8,0,2,30,0,0
13809,0,0,True,13,8,0,3,30,0,0
13810,0,0,True,13,8,0,4,30,0,0
13811,0,0,True,5,2,8,0,15,0,1
13812,0,0,True,13,8,0,6,30,0,0
13813,0,0,True,13,8,0,3,30,0,0
13814,0,0,True,13,8,0,0,30,0,0
13815,0,0,True,1,4,10,0,17,0,1
13816,0,0,True,1,5,10,0,17,0,1
13817,0,0,True,1,6,10,0,17,0,1
13818,0,0,True,1,3,10,0,17,0,1
13819,4000,4000,True,1,1,10,0,17,0,1
13820,0,0,True,14,9,0,4,31,0,0
13821,0,0,True,14,9,0,4,31,0,0
13822,0,0,True,14,9,0,4,31,0,0
13823,2200,1000,True,23,3,4,0,7,0,2
13824,2100,2100,True,23,1,5,0,17,0,2
13825,1000,2600,True,23,6,3,0,18,0,2
13826,2500,3000,True,23,1,8,0,15,0,2
13827,0,0,True,13,8,0,0,30,0,0
13828,0,0,True,13,8,0,0,30,0,0
13829,2100,0,True,1,5,5,0,15,0,1
13830,2100,1000,True,1,1,5,0,15,0,1
13831,1000,2100,True,1,1,5,0,15,0,1
13832,3000,2200,True,3,1,10,0,15,0,1
13833,0,0,True,3,2,12,0,15,0,1
13834,600,1500,True,1,2,3,0,1,0,1
13835,600,600,True,1,2,2,0,1,0,1
13836,3000,900,True,43,2,4,0,23,0,3
13837,3000,2100,True,43,2,4,0,1,0,3
13838,2300,70,True,43,2,3,0,1,0,3
13839,3000,2500,True,26,2,8,0,1,0,1
13840,2500,2000,True,34,1,4,0,18,8,2
13841,0,20,True,43,2,1,0,18,0,3
13842,3000,0,True,5,2,8,0,1,0,1
13843,2500,2000,True,1,1,8,0,1,0,1
13844,0,0,True,13,8,0,0,30,0,0
13845,0,0,True,13,8,0,5,30,0,0
13846,0,0,True,14,9,0,0,31,0,0
13847,2800,4000,True,3,1,10,0,7,0,1
13848,0,2100,True,1,1,1,0,7,0,1
13849,0,0,True,13,8,0,5,30,0,0
13850,0,0,True,13,8,0,3,30,0,0
13851,0,0,True,14,9,0,0,31,0,0
13852,3000,3000,True,18,2,10,0,16,0,1
13853,1600,2000,True,1,2,6,0,16,0,1
13854,1300,0,True,16,2,4,0,16,0,1
13855,0,0,True,13,8,0,3,30,0,0
13856,0,0,True,14,9,0,1,31,0,0
13857,1800,2500,True,23,1,4,0,1,0,2
13858,2000,0,True,27,1,4,0,15,0,1
13859,500,2000,True,1,1,4,0,7,0,1
13860,0,0,True,13,8,0,0,30,0,0
13861,0,0,True,14,9,0,4,31,0,0
13862,1800,2500,True,26,2,7,0,3,0,1
13863,1000,2000,True,26,2,3,0,3,8,1
13864,0,0,True,13,8,0,5,30,0,0
13865,0,0,True,13,8,0,2,30,0,0
13866,0,0,True,14,9,0,0,31,0,0
13867,3000,2500,True,3,5,9,0,15,0,1
13868,1800,1000,True,18,6,5,0,15,0,1
13869,0,0,True,1,1,1,0,23,0,1
13870,500,1000,True,1,5,2,0,23,0,1
13871,100,1700,True,1,6,3,0,23,0,1
13872,300,0,True,1,2,1,0,23,0,1
13873,500,1000,True,1,1,2,0,23,0,1
13874,1600,800,True,1,3,4,0,23,0,1
13875,0,0,True,13,8,0,5,30,0,0
13876,0,0,True,13,8,0,4,30,0,0
13877,0,0,True,13,8,0,4,30,0,0
13878,0,0,True,14,9,0,1,31,0,0
13879,2300,740,True,43,3,3,0,23,0,3
13880,2000,180,True,43,6,2,0,23,0,3
13881,1200,640,True,43,2,1,0,23,0,3
13882,2500,1200,True,3,2,6,0,3,0,1
13883,0,2000,True,1,5,5,0,2,0,1
13884,0,0,True,26,1,7,0,17,8,1
13885,2000,260,True,43,6,3,0,7,0,3
13886,0,0,True,13,8,0,0,30,0,0
13887,0,0,True,14,9,0,0,31,0,0
13888,1800,1000,True,1,6,4,0,23,0,1
13889,800,600,True,1,4,2,0,23,0,1
13890,1000,1200,True,1,4,3,0,23,0,1
13891,1200,1600,True,1,4,4,0,23,0,1
13892,1800,1200,True,1,4,4,0,23,0,1
13893,1600,0,True,1,6,3,0,9,0,1
13894,1800,0,True,1,5,4,0,9,0,1
13895,1900,0,True,1,5,4,0,9,0,1
13896,2600,0,True,1,5,7,0,9,0,1
13897,1500,600,True,1,1,4,0,18,0,1
13898,0,0,True,1,1,8,0,15,0,1
13899,500,1500,True,1,2,3,0,18,0,1
13900,1500,1500,True,1,2,4,0,18,0,1
13901,500,1900,True,16,2,1,0,7,0,1
13902,1200,1500,True,1,2,3,0,7,0,1
13903,1700,1400,True,1,2,4,0,7,0,1
13904,500,2500,True,1,2,8,0,7,0,1
13905,0,2000,True,1,1,1,0,19,0,1
13906,1600,1500,True,1,2,5,0,19,0,1
13907,1800,2200,True,1,1,6,0,19,0,1
13908,2400,0,True,1,2,6,0,19,0,1
13909,2800,0,True,27,2,8,0,19,0,1
13910,0,0,True,1,1,3,0,21,0,1
13911,0,0,True,1,2,5,0,18,0,1
13912,3000,0,True,27,2,8,0,1,0,1
