id,atk,def,enabled,effect,attribute,stars,spell_type,type,pendulum,monster
12664,0,0,True,trap,Trap,0,Continous,Trap,0,?
12665,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
12666,0,0,True,trap,Trap,0,?,Trap,0,?
12667,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
12668,0,0,True,trap,Trap,0,?,Trap,0,?
12669,0,0,True,trap,Trap,0,Continous,Trap,0,?
12670,0,0,True,trap,Trap,0,?,Trap,0,?
12671,?,0,True,special summon monsters only,Dark,12,?,Reptile,0,Normal
12672,500,1500,True,effect monsters,Light,4,?,Fairy,0,Normal
12673,1800,400,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
12674,0,0,True,effect monsters,Earth,1,?,Fairy,0,Normal
12675,500,2000,True,effect monsters,Earth,4,?,Machine,0,Normal
12676,3000,3000,True,effect monsters,Earth,9,?,Machine,0,Normal
12677,2700,1700,True,effect monsters,Earth,7,?,Machine,0,Normal
12678,1700,1200,True,effect monsters,Earth,4,?,Machine,0,Normal
12679,0,0,True,spell,Spell,0,?,Spell,0,?
12680,0,0,True,spell,Spell,0,Continous,Spell,0,?
12682,1800,1300,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
12683,0,0,True,spell,Spell,0,Continous,Spell,0,?
12684,1800,1200,True,effect monsters,Earth,4,?,Warrior,0,Normal
12685,2000,2700,True,effect monsters,Earth,7,?,Reptile,0,Normal
12686,2800,2100,True,effect monsters,Earth,10,?,Rock,0,Normal
12687,0,0,True,spell,Spell,0,Field,Spell,0,?
12688,1900,1200,True,effect monsters,Earth,4,?,Warrior,0,Normal
12689,500,400,True,effect monsters,Earth,1,?,Machine,0,Normal
12690,100,100,True,effect monsters,Wind,1,?,Machine,0,Normal
12691,0,0,True,spell,Spell,0,Equip,Spell,0,?
12692,2500,1000,True,effect monsters,Light,6,?,Dragon,0,Normal
12693,100,2600,True,pendulum effect monsters,Light,6,?,Fairy,1,Normal
12694,2000,2600,True,fusion effect monsters,Dark,6,?,Warrior,0,Normal
12695,2100,1600,True,synchro population that have effects,Dark,6,?,Dragon,0,Normal
12696,3200,2800,True,xyz monsters with effects,Light,9,?,Dragon,0,XYZ
12697,700,700,True,pendulum effect monsters,Dark,2,?,Fiend,8,Normal
12698,3000,2000,True,fusion effect monsters,Dark,8,?,Dragon,0,Normal
12701,1800,700,True,pendulum effect monsters,Light,4,?,Beast,3,Normal
12702,1600,1200,True,effect monsters,Dark,4,?,Warrior,0,Normal
12703,1000,1000,True,effect monsters,Dark,5,?,Warrior,0,Normal
12704,1600,1000,True,effect monsters,Dark,4,?,Warrior,0,Normal
12705,2800,2400,True,fusion effect monsters,Dark,8,?,Warrior,0,Normal
12706,0,0,True,effect monsters,Dark,1,?,Warrior,0,Normal
12707,1600,1400,True,effect monsters,Dark,4,?,Warrior,0,Normal
12708,0,0,True,effect monsters,Dark,1,?,Machine,0,Normal
12709,0,0,True,trap,Trap,0,?,Trap,0,?
12710,3000,2000,True,pendulum effect monsters,Dark,8,?,Fiend,1,Normal
12711,300,200,True,pendulum effect monsters,Dark,1,?,Fiend,8,Normal
12712,2500,1800,True,pendulum effect monsters,Dark,7,?,Fiend,3,Normal
12713,1700,1000,True,pendulum effect monsters,Dark,4,?,Fiend,2,Normal
12714,100,100,True,pendulum effect monsters,Dark,1,?,Fiend,3,Normal
12715,1500,1000,True,pendulum effect monsters,Dark,4,?,Fiend,2,Normal
12716,1600,1200,True,pendulum effect monsters,Dark,4,?,Fiend,2,Normal
12717,0,0,True,spell,Spell,0,?,Spell,0,?
12718,0,0,True,spell,Spell,0,?,Spell,0,?
12719,0,0,True,spell,Spell,0,?,Spell,0,?
12720,0,0,True,spell,Spell,0,Continous,Spell,0,?
12721,0,0,True,spell,Spell,0,?,Spell,0,?
12722,0,0,True,trap,Trap,0,?,Trap,0,?
12723,3000,3000,True,effect monsters,Dark,11,?,Fairy,0,Normal
12724,2500,2900,True,effect monsters,Dark,10,?,Fairy,0,Normal
12725,2800,2100,True,effect monsters,Dark,9,?,Fairy,0,Normal
12726,2600,2600,True,effect monsters,Dark,7,?,Fairy,0,Normal
12727,1800,2800,True,effect monsters,Dark,6,?,Fairy,0,Normal
12728,0,0,True,spell,Spell,0,?,Spell,0,?
12729,0,0,True,spell,Spell,0,?,Spell,0,?
12730,0,0,True,trap,Trap,0,?,Trap,0,?
12731,0,0,True,trap,Trap,0,?,Trap,0,?
12735,1600,1400,True,effect monsters,Earth,4,?,Rock,0,Normal
12736,2400,1000,True,pendulum effect monsters,Dark,7,?,Spellcaster,2,Normal
12737,400,600,True,pendulum effect monsters,Earth,2,?,Beast,3,Normal
12738,2000,600,True,pendulum effect monsters,Earth,5,?,Warrior,2,Normal
12739,2500,2000,True,pendulum effect monsters,Light,8,?,Spellcaster,5,Normal
12740,0,800,True,Tuners,Wind,1,?,Machine,0,Normal
12741,1100,1100,True,effect monsters,Wind,4,?,Machine,0,Normal
12742,1000,1000,True,effect monsters,Wind,3,?,Spellcaster,0,Normal
12743,100,100,True,Tuners,Wind,1,?,Spellcaster,0,Normal
12744,0,0,True,effect monsters,Dark,1,?,Insect,0,Normal
12745,1800,1600,True,effect monsters,Earth,5,?,Warrior,0,Normal
12746,0,0,True,effect monsters,Light,1,?,Spellcaster,0,Normal
12747,2000,2000,True,special summon monsters only,Dark,3,?,Warrior,0,Normal
12748,1000,1000,True,effect monsters,Earth,3,?,Machine,0,Normal
12749,0,0,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
12750,800,800,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
12751,1200,400,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
12752,1600,0,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
12753,400,2000,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
12754,2500,2300,True,effect monsters,Earth,9,?,Wyrm,0,Normal
12755,500,500,True,Tuners,Water,3,?,Machine,0,Normal
12756,2000,1500,True,effect monsters,Water,5,?,Machine,0,Normal
12757,0,0,True,spirit,Wind,4,?,Winged Beast,0,Normal
12758,1500,1500,True,spirit,Wind,4,?,Winged Beast,0,Normal
12759,1000,1800,True,spirit,Wind,4,?,Winged Beast,0,Normal
12760,1500,0,True,effect monsters,Dark,4,?,Warrior,0,Normal
12761,1600,1800,True,effect monsters,Wind,4,?,Psychic,0,Normal
12762,3400,3600,True,special summon monsters only,Light,11,?,Fiend,0,Normal
12763,1800,1000,True,effect monsters,Fire,4,?,Dinosaur,0,Normal
12764,100,1500,True,effect monsters,Dark,2,?,Spellcaster,0,Normal
12765,1800,600,True,spirit,Water,4,?,Aqua,0,Normal
12766,800,600,True,Tuners,Earth,1,?,Beast,0,Normal
12767,?,?,True,special summon monsters only,Dark,1,?,Fiend,0,Normal
12768,1600,0,True,effect monsters,Light,3,?,Zombie,0,Normal
12769,1800,1600,True,pendulum effect monsters,Earth,4,?,Fairy,4,Normal
12770,1850,1000,True,effect monsters,Light,4,?,Spellcaster,0,Normal
12771,1000,1000,True,effect ritual monsters,Light,5,?,Fairy,0,Normal
12772,2500,3000,True,ritual + spirit,Wind,8,?,Winged Beast,0,Normal
12773,3000,2500,True,ritual + spirit,Wind,8,?,Winged Beast,0,Normal
12774,3000,2000,True,fusion effect monsters,Dark,8,?,Dragon,0,Normal
12775,2800,2400,True,fusion effect monsters,Wind,8,?,Spellcaster,0,Normal
12776,4500,3000,True,fusion effect monsters,Dark,10,?,Machine,0,Normal
12777,1000,1800,True,fusion effect monsters,Earth,8,?,Machine,0,Normal
12778,2400,2000,True,synchro population that have effects,Wind,7,?,Spellcaster,0,Normal
12779,1200,2800,True,synchro population that have effects,Earth,7,?,Machine,0,Normal
12780,5000,0,True,synchro population that have effects,Dark,10,?,Warrior,0,Normal
12781,3000,3000,True,synchro population that have effects,Water,9,?,Machine,0,Normal
12782,3500,0,True,synchro population that have effects,Fire,10,?,Zombie,0,Normal
12783,3000,2500,True,xyz + pendulum,Dark,7,?,Dragon,1,XYZ
12784,4500,3000,True,xyz monsters with effects,Light,9,?,Dragon,0,XYZ
12785,2200,2200,True,xyz monsters with effects,Earth,4,?,Machine,0,XYZ
12786,?,?,True,xyz monsters with effects,Earth,4,?,Beast Warrior,0,XYZ
12787,?,?,True,xyz monsters with effects,Earth,4,?,Beast Warrior,0,XYZ
12788,?,?,True,xyz monsters with effects,Earth,4,?,Beast Warrior,0,XYZ
12789,?,?,True,xyz monsters with effects,Earth,4,?,Beast Warrior,0,XYZ
12790,0,0,True,spell,Spell,0,Ritual,Spell,0,?
12791,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12792,0,0,True,spell,Spell,0,?,Spell,0,?
12793,0,0,True,spell,Spell,0,Field,Spell,0,?
12794,0,0,True,spell,Spell,0,Continous,Spell,0,?
12795,0,0,True,spell,Spell,0,Ritual,Spell,0,?
12796,0,0,True,spell,Spell,0,Continous,Spell,0,?
12797,0,0,True,spell,Spell,0,Ritual,Spell,0,?
12798,0,0,True,spell,Spell,0,?,Spell,0,?
12799,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12800,0,0,True,spell,Spell,0,?,Spell,0,?
12801,0,0,True,spell,Spell,0,?,Spell,0,?
12802,0,0,True,spell,Spell,0,Continous,Spell,0,?
12803,0,0,True,trap,Trap,0,?,Trap,0,?
12804,0,0,True,trap,Trap,0,?,Trap,0,?
12805,0,0,True,trap,Trap,0,Continous,Trap,0,?
12806,0,0,True,trap,Trap,0,?,Trap,0,?
12807,0,0,True,trap,Trap,0,Continous,Trap,0,?
12808,0,0,True,trap,Trap,0,?,Trap,0,?
12809,0,0,True,trap,Trap,0,Continous,Trap,0,?
12810,0,0,True,trap,Trap,0,?,Trap,0,?
12811,0,0,True,trap,Trap,0,?,Trap,0,?
12812,0,0,True,trap,Trap,0,?,Trap,0,?
12813,0,0,True,trap,Trap,0,?,Trap,0,?
12814,0,0,True,trap,Trap,0,?,Trap,0,?
12815,0,0,True,trap,Trap,0,?,Trap,0,?
12816,1500,1500,True,tokens,Wind,4,?,Winged Beast,0,Normal
12817,2000,1700,True,effect monsters,Dark,6,?,Spellcaster,0,Normal
12818,2700,1800,True,synchro population that have effects,Fire,9,?,Machine,0,Normal
12819,0,0,True,trap,Trap,0,Continous,Trap,0,?
12820,1600,1400,True,effect monsters,Earth,3,?,Fairy,0,Normal
12821,1400,2600,True,effect monsters,Earth,5,?,Sea Serpent,0,Normal
12822,3000,1800,True,effect monsters,Earth,12,?,Pyro,0,Normal
12823,0,0,True,trap,Trap,0,?,Trap,0,?
12824,300,200,True,effect monsters,Light,3,?,Fairy,0,Normal
12825,1200,2800,True,effect monsters,Dark,7,?,Spellcaster,0,Normal
12826,0,0,True,spell,Spell,0,Continous,Spell,0,?
12827,0,0,True,spell,Spell,0,Field,Spell,0,?
12828,2500,2000,True,synchro + pendulum,Wind,7,?,Dragon,4,Normal
12829,2200,2000,True,pendulum effect monsters,Wind,5,?,Machine,3,Normal
12830,100,600,True,effect monsters,Dark,1,?,Plant,0,Normal
12831,800,2300,True,effect monsters,Dark,5,?,Plant,0,Normal
12832,300,2100,True,effect monsters,Dark,3,?,Plant,0,Normal
12833,1800,0,True,effect monsters,Dark,4,?,Plant,0,Normal
12834,600,200,True,effect monsters,Dark,2,?,Plant,0,Normal
12835,2500,2000,True,fusion effect monsters,Dark,7,?,Plant,0,Normal
12836,3300,2500,True,fusion effect monsters,Dark,10,?,Dragon,0,Normal
12837,0,0,True,spell,Spell,0,Continous,Spell,0,?
12838,0,0,True,spell,Spell,0,Equip,Spell,0,?
12839,0,0,True,trap,Trap,0,Continous,Trap,0,?
12840,800,800,True,effect monsters,Water,1,?,Fairy,0,Normal
12841,1600,1100,True,effect monsters,Water,4,?,Fairy,0,Normal
12842,2200,3000,True,fusion effect monsters,Water,8,?,Fiend,0,Normal
12843,1000,1800,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
12844,1000,1800,True,fusion effect monsters,Dark,4,?,Beast,0,Normal
12845,2200,2400,True,fusion effect monsters,Wind,5,?,Warrior,0,Normal
12846,1800,2900,True,fusion effect monsters,Water,6,?,Dragon,0,Normal
12847,2300,2000,True,fusion effect monsters,Fire,7,?,Fiend,0,Normal
12848,3000,3300,True,fusion normal monsters,Earth,8,?,Rock,0,Normal
12849,2500,2100,True,fusion effect monsters,Light,9,?,Machine,0,Normal
12850,3200,4000,True,fusion effect monsters,Light,10,?,Fairy,0,Normal
12851,0,0,True,spell,Spell,0,Field,Spell,0,?
12852,0,0,True,spell,Spell,0,?,Spell,0,?
12853,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12854,0,0,True,trap,Trap,0,?,Trap,0,?
12855,0,0,True,pendulum + tuner,Dark,4,?,Spellcaster,8,Normal
12856,0,0,True,trap,Trap,0,?,Trap,0,?
12857,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12858,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12859,0,0,True,spell,Spell,0,?,Spell,0,?
12860,1400,800,True,effect monsters,Dark,4,?,Beast Warrior,0,Normal
12861,1500,1500,True,Tuners,Wind,4,?,Spellcaster,0,Normal
12862,0,0,True,xyz monsters with effects,Wind,1,?,Winged Beast,0,XYZ
12863,1200,1800,True,effect monsters,Earth,4,?,Machine,0,Normal
12864,0,0,True,spell,Spell,0,?,Spell,0,?
12865,1000,1000,True,pendulum effect monsters,Dark,4,?,Fiend,9,Normal
12866,0,0,True,spell,Spell,0,?,Spell,0,?
12867,0,0,True,spell,Spell,0,Continous,Spell,0,?
12868,2500,2000,True,xyz monsters with effects,Dark,7,?,Winged Beast,0,XYZ
12869,2000,2000,True,synchro are also tuners,Dark,6,?,Warrior,0,Normal
12870,2700,1900,True,fusion effect monsters,Dark,8,?,Plant,0,Normal
12871,2200,1800,True,fusion + tuner,Water,5,?,Zombie,0,Normal
12872,0,0,True,spell,Spell,0,Field,Spell,0,?
12873,100,2000,True,effect monsters,Earth,2,?,Beast Warrior,0,Normal
12874,2400,1600,True,effect monsters,Earth,6,?,Zombie,0,Normal
12875,1900,3000,True,effect monsters,Earth,9,?,Thunder,0,Normal
12876,0,0,True,spell,Spell,0,Continous,Spell,0,?
12877,1500,1600,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
12878,1900,1500,True,effect monsters,Wind,4,?,Warrior,0,Normal
12879,0,0,True,trap,Trap,0,?,Trap,0,?
12880,0,0,True,trap,Trap,0,Continous,Trap,0,?
12881,500,1100,True,pendulum effect monsters,Earth,3,?,Plant,2,Normal
12882,500,1100,True,pendulum effect monsters,Earth,3,?,Plant,5,Normal
12883,100,300,True,pendulum + tuner,Wind,2,?,Machine,8,Normal
12884,0,0,True,spell,Spell,0,?,Spell,0,?
12885,3000,2200,True,fusion effect monsters,Dark,8,?,Fiend,0,Normal
12886,0,0,True,spell,Spell,0,?,Spell,0,?
12887,0,0,True,trap,Trap,0,?,Trap,0,?
12888,0,0,True,spell,Spell,0,?,Spell,0,?
12889,900,400,True,effect monsters,Light,4,?,Thunder,0,Normal
12890,2400,2200,True,xyz monsters with effects,Fire,7,?,Insect,0,XYZ
12891,2400,1200,True,xyz monsters with effects,Dark,4,?,Insect,0,XYZ
12892,0,0,True,spell,Spell,0,?,Spell,0,?
12893,1700,1300,True,effect monsters,Dark,4,?,Fiend,0,Normal
12894,0,0,True,trap,Trap,0,?,Trap,0,?
12895,100,800,True,synchro are also tuners,Light,2,?,Fairy,0,Normal
12896,1700,800,True,effect monsters,Earth,4,?,Zombie,0,Normal
12897,0,0,True,spell,Spell,0,Continous,Spell,0,?
12898,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12899,1800,1200,True,effect monsters,Dark,5,?,Fiend,0,Normal
12900,0,0,True,trap,Trap,0,?,Trap,0,?
12901,2500,2000,True,effect monsters,Light,7,?,Warrior,0,Normal
12902,0,0,True,spell,Spell,0,?,Spell,0,?
12903,0,0,True,effect monsters,Dark,5,?,Fiend,0,Normal
12904,0,0,True,spell,Spell,0,Field,Spell,0,?
12905,0,0,True,spell,Spell,0,Equip,Spell,0,?
12906,2500,2000,True,pendulum effect monsters,Dark,7,?,Spellcaster,1,Normal
12907,2000,1700,True,pendulum effect monsters,Dark,6,?,Spellcaster,8,Normal
12908,1500,1000,True,pendulum effect monsters,Dark,4,?,Spellcaster,8,Normal
12909,1700,800,True,pendulum effect monsters,Dark,4,?,Spellcaster,8,Normal
12910,1600,1400,True,pendulum + tuner,Wind,4,?,Spellcaster,1,Normal
12911,1200,2100,True,pendulum effect monsters,Dark,4,?,Spellcaster,1,Normal
12912,0,0,True,spell,Spell,0,Continous,Spell,0,?
12913,0,0,True,trap,Trap,0,Continous,Trap,0,?
12914,2400,1200,True,xyz monsters with effects,Dark,4,?,Spellcaster,0,XYZ
12915,2500,2000,True,effect monsters,Wind,7,?,Spellcaster,0,Normal
12916,800,800,True,effect monsters,Light,3,?,Spellcaster,0,Normal
12917,800,1000,True,effect monsters,Light,3,?,Spellcaster,0,Normal
12918,1600,1000,True,pendulum effect monsters,Dark,4,?,Fiend,1,Normal
12919,1700,1000,True,pendulum effect monsters,Water,4,?,Dragon,5,Normal
12920,0,3000,True,effect monsters,Wind,7,?,Machine,0,Normal
12921,0,0,True,Tuners,Wind,1,?,Machine,0,Normal
12922,1800,0,True,effect monsters,Wind,5,?,Machine,0,Normal
12923,1200,800,True,effect monsters,Dark,3,?,Plant,0,Normal
12924,1000,1500,True,effect monsters,Dark,3,?,Plant,0,Normal
12925,0,0,True,effect monsters,Dark,1,?,Plant,0,Normal
12926,0,100,True,effect monsters,Wind,1,?,Winged Beast,0,Normal
12927,100,0,True,effect monsters,Wind,1,?,Winged Beast,0,Normal
12928,100,100,True,effect monsters,Wind,1,?,Winged Beast,0,Normal
12929,600,300,True,Tuners,Dark,2,?,Fiend,0,Normal
12930,0,0,True,Tuners,Fire,1,?,Fiend,0,Normal
12931,0,0,True,pendulum effect monsters,Dark,7,?,Fiend,0,Normal
12932,0,0,True,pendulum effect monsters,Dark,7,?,Fiend,13,Normal
12933,1800,1200,True,pendulum effect monsters,Dark,4,?,Dragon,5,Normal
12934,2300,1500,True,effect monsters,Wind,5,?,Wyrm,0,Normal
12935,2400,1000,True,effect monsters,Fire,5,?,Wyrm,0,Normal
12936,2500,1200,True,effect monsters,Water,6,?,Wyrm,0,Normal
12937,2100,2800,True,effect monsters,Earth,6,?,Wyrm,0,Normal
12938,2950,2950,True,effect monsters,Light,8,?,Wyrm,0,Normal
12939,3000,3000,True,effect monsters,Light,9,?,Wyrm,0,Normal
12940,2700,2100,True,effect monsters,Wind,9,?,Wyrm,0,Normal
12941,800,1200,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
12942,2900,2900,True,normal monsters,Water,8,?,Wyrm,0,Normal
12943,500,0,True,effect monsters,Light,3,?,Insect,0,Normal
12944,3450,2950,True,pendulum monster,Earth,11,?,Rock,5,Normal
12945,1000,1800,True,effect monsters,Water,4,?,Psychic,0,Normal
12946,2700,1900,True,effect monsters,Light,8,?,Machine,0,Normal
12947,0,0,True,pendulum effect monsters,Earth,1,?,Winged Beast,0,Normal
12948,1200,1000,True,effect monsters,Dark,3,?,Plant,0,Normal
12949,1700,200,True,effect monsters,Fire,4,?,Fiend,0,Normal
12950,0,1800,True,Tuners,Fire,3,?,Zombie,0,Normal
12951,1850,1500,True,effect monsters,Light,4,?,Spellcaster,0,Normal
12952,1850,1000,True,effect monsters,Light,4,?,Spellcaster,0,Normal
12953,4000,4000,True,fusion + pendulum monsters,Dark,12,?,Dragon,1,Normal
12954,2900,900,True,fusion effect monsters,Dark,8,?,Fiend,0,Normal
12955,1000,0,True,fusion effect monsters,Wind,1,?,Winged Beast,0,Normal
12956,1600,0,True,xyz monsters with effects,Dark,2,?,Warrior,0,XYZ
12957,0,0,True,xyz monsters with effects,Wind,1,?,Winged Beast,0,XYZ
12958,2000,2000,True,xyz monsters with effects,Dark,5,?,Winged Beast,0,XYZ
12959,1900,1000,True,xyz monsters with effects,Earth,3,?,Fiend,0,XYZ
12960,3000,3000,True,xyz monsters with effects,Dark,9,?,Wyrm,0,XYZ
12961,?,?,True,xyz monsters with effects,Earth,4,?,Beast Warrior,0,XYZ
12962,?,?,True,xyz monsters with effects,Earth,4,?,Beast Warrior,0,XYZ
12963,0,0,True,spell,Spell,0,Continous,Spell,0,?
12964,0,0,True,spell,Spell,0,Continous,Spell,0,?
12965,0,0,True,spell,Spell,0,Continous,Spell,0,?
12966,0,0,True,spell,Spell,0,?,Spell,0,?
12967,0,0,True,spell,Spell,0,Field,Spell,0,?
12968,0,0,True,spell,Spell,0,Continous,Spell,0,?
12969,0,0,True,spell,Spell,0,Continous,Spell,0,?
12970,0,0,True,spell,Spell,0,Field,Spell,0,?
12971,0,0,True,spell,Spell,0,Equip,Spell,0,?
12972,0,0,True,spell,Spell,0,Equip,Spell,0,?
12973,0,0,True,spell,Spell,0,Equip,Spell,0,?
12974,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12975,0,0,True,spell,Spell,0,?,Spell,0,?
12976,0,0,True,spell,Spell,0,Field,Spell,0,?
12977,0,0,True,spell,Spell,0,?,Spell,0,?
12978,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
12979,0,0,True,trap,Trap,0,?,Trap,0,?
12980,0,0,True,trap,Trap,0,?,Trap,0,?
12981,0,0,True,trap,Trap,0,?,Trap,0,?
12982,0,0,True,trap,Trap,0,Continous,Trap,0,?
12983,0,0,True,trap,Trap,0,Continous,Trap,0,?
12984,0,0,True,trap,Trap,0,Continous,Trap,0,?
12985,0,0,True,trap,Trap,0,Continous,Trap,0,?
12986,0,0,True,trap,Trap,0,?,Trap,0,?
12987,0,0,True,trap,Trap,0,?,Trap,0,?
12988,0,0,True,trap,Trap,0,?,Trap,0,?
12989,0,0,True,trap,Trap,0,?,Trap,0,?
12990,0,0,True,trap,Trap,0,Continous,Trap,0,?
12991,0,0,True,trap,Trap,0,?,Trap,0,?
12992,0,0,True,trap,Trap,0,?,Trap,0,?
12993,0,0,True,trap,Trap,0,Continous,Trap,0,?
12994,0,0,True,trap,Trap,0,?,Trap,0,?
12995,2000,2000,True,tokens,Water,8,?,Wyrm,0,Normal
12996,0,0,True,special summon monsters only,Dark,8,?,Dragon,0,Normal
12997,3000,3000,True,effect monsters,Earth,8,?,Machine,0,Normal
12998,4000,4000,True,synchro population that have effects,Wind,12,?,Dragon,0,Normal
12999,0,900,True,effect monsters,Light,2,?,Spellcaster,0,Normal
13000,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
13001,0,0,True,trap,Trap,0,?,Trap,0,?
13002,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
13003,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
13004,0,0,True,trap,Trap,0,?,Trap,0,?
13005,0,0,True,spell,Spell,0,Continous,Spell,0,?
13006,0,0,True,spell,Spell,0,?,Spell,0,?
13007,0,0,True,spell,Spell,0,Field,Spell,0,?
13009,500,500,True,effect monsters,Earth,2,?,Dinosaur,0,Normal
13010,3500,3200,True,special summon monsters only,Light,10,?,Dinosaur,0,Normal
13011,1800,500,True,effect monsters,Dark,4,?,Dinosaur,0,Normal
13012,2000,0,True,normal monsters,Water,4,?,Dinosaur,0,Normal
13013,0,0,True,spell,Spell,0,Field,Spell,0,?
13014,0,0,True,trap,Trap,0,?,Trap,0,?
13015,0,0,True,tokens,Earth,1,?,Dinosaur,0,Normal
13016,2800,2400,True,fusion effect monsters,Fire,8,?,Fiend,0,Normal
13017,0,0,True,xyz monsters with effects,Light,1,?,Warrior,0,XYZ
13018,2000,3000,True,xyz monsters with effects,Dark,6,?,Winged Beast,0,XYZ
13019,2100,2000,True,xyz monsters with effects,Wind,4,?,Wyrm,0,XYZ
13020,0,0,True,trap,Trap,0,Continous,Trap,0,?
13021,800,500,True,effect monsters,Earth,1,?,Spellcaster,0,Normal
13022,2600,2500,True,effect monsters,Earth,8,?,Aqua,0,Normal
13023,3000,1400,True,effect monsters,Earth,11,?,Fiend,0,Normal
13024,0,0,True,trap,Trap,0,?,Trap,0,?
13025,2800,1200,True,special summon monsters only,Light,8,?,Fiend,0,Normal
13026,1000,1000,True,effect monsters,Earth,4,?,Machine,0,Normal
13027,0,0,True,spell,Spell,0,Equip,Spell,0,?
13028,0,0,True,trap,Trap,0,Continous,Trap,0,?
13029,200,2000,True,normal monsters,Earth,2,?,Cyberse,0,Normal
13030,1400,1200,True,effect monsters,Dark,3,?,Cyberse,0,Normal
13031,1800,1000,True,effect monsters,Light,4,?,Cyberse,0,Normal
13032,2000,600,True,effect monsters,Earth,5,?,Cyberse,0,Normal
13033,0,0,True,spell,Spell,0,Field,Spell,0,?
13034,1000,640,True,link with effect,Earth,1,?,Cyberse,0,Link
13035,1900,240,True,link with effect,Light,2,?,Cyberse,0,Link
13036,2300,1620,True,link with effect,Dark,3,?,Cyberse,0,Link
13037,1000,1000,True,pendulum effect monsters,Earth,3,?,Rock,8,Normal
13038,2400,1600,True,pendulum effect monsters,Dark,7,?,Fiend,1,Normal
13039,1400,300,True,effect monsters,Light,4,?,Cyberse,0,Normal
13040,1800,800,True,effect monsters,Light,4,?,Cyberse,0,Normal
13041,1200,800,True,effect monsters,Light,3,?,Cyberse,0,Normal
13042,100,600,True,effect monsters,Dark,2,?,Cyberse,0,Normal
13043,1700,1200,True,effect monsters,Earth,4,?,Cyberse,0,Normal
13044,2200,2100,True,effect monsters,Light,6,?,Cyberse,0,Normal
13045,800,2000,True,effect monsters,Light,2,?,Fairy,0,Normal
13046,1600,1200,True,effect monsters,Light,3,?,Fairy,0,Normal
13047,1800,400,True,effect monsters,Light,4,?,Fairy,0,Normal
13048,1600,0,True,effect monsters,Earth,3,?,Warrior,0,Normal
13049,1800,0,True,effect monsters,Earth,4,?,Warrior,0,Normal
13050,2300,0,True,effect monsters,Earth,5,?,Warrior,0,Normal
13051,400,0,True,effect monsters,Dark,1,?,Machine,0,Normal
13052,1800,0,True,effect monsters,Dark,4,?,Machine,0,Normal
13053,3000,0,True,effect monsters,Dark,8,?,Machine,0,Normal
13054,2500,2000,True,pendulum effect monsters,Dark,8,?,Dragon,4,Normal
13055,2000,100,True,Tuners,Dark,6,?,Plant,0,Normal
13056,2300,2800,True,effect monsters,Dark,7,?,Fiend,0,Normal
13057,0,2100,True,normal monsters,Water,2,?,Spellcaster,0,Normal
13058,1600,0,True,normal monsters,Fire,3,?,Psychic,0,Normal
13059,1800,0,True,normal monsters,Earth,4,?,Warrior,0,Normal
13060,400,400,True,effect monsters,Wind,1,?,Dragon,0,Normal
13061,100,2000,True,effect monsters,Light,2,?,Fairy,0,Normal
13062,0,0,True,effect monsters,Dark,5,?,Machine,0,Normal
13063,1800,1200,True,effect monsters,Dark,4,?,Warrior,0,Normal
13064,1700,200,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
13065,1000,1000,True,effect monsters,Dark,3,?,Spellcaster,0,Normal
13066,200,100,True,effect monsters,Dark,2,?,Beast,0,Normal
13067,3000,2600,True,special summon monsters only,Dark,8,?,Dragon,0,Normal
13068,300,100,True,effect monsters,Earth,4,?,Beast,0,Normal
13069,1500,1300,True,effect monsters,Earth,4,?,Insect,0,Normal
13070,400,1200,True,effect monsters,Earth,1,?,Warrior,0,Normal
13071,1100,2000,True,effect monsters,Earth,4,?,Beast,0,Normal
13072,1400,1500,True,effect monsters,Earth,4,?,Zombie,0,Normal
13073,1900,1200,True,effect monsters,Light,4,?,Dinosaur,0,Normal
13074,3000,1500,True,special summon monsters only,Dark,8,?,Machine,0,Normal
13075,2700,2400,True,effect monsters,Light,7,?,Thunder,0,Normal
